RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,ZCR_1,ZCR_2,ZCR_3,ZCR_4,ZCR_5,ZCR_6,ZCR_7,ZCR_8,WL_1,WL_2,WL_3,WL_4,WL_5,WL_6,WL_7,WL_8,label
0.18972244239750566,0.7433384421771417,0.6975824735728878,0.42259506303316907,0.29324032533166566,0.24041898600263806,0.15658266156750722,0.14866985476777864,21.0,23.0,32.0,24.0,19.0,17.0,26.0,30.0,10.423075364828698,41.80515296706525,47.092072362663195,20.91895051428965,14.091812559184946,10.214042688339775,10.284480499314519,9.89622861153208,0
0.09440284205928659,0.5687904987177351,0.27968630736594513,0.19311860651198062,0.21377272775439635,0.17266256810956776,0.06447709471095917,0.061818215744047646,15.0,13.0,14.0,14.0,12.0,12.0,10.0,10.0,3.8611844080195175,24.953579904714854,12.3556036993337,8.122725390822065,8.855046467466158,6.725027226713953,2.1698178285409595,2.4785636557345843,1
0.12398929421427121,0.8924251216037887,0.5037565557729817,0.24250331711858322,0.2256842743613374,0.20892366984973187,0.07939641490495492,0.05992720006701373,12.0,11.0,11.0,16.0,12.0,10.0,13.0,14.0,4.055220659698355,33.324548312469354,17.51348892509344,9.780403335546936,7.037254856742732,5.279256416850077,3.0501429143189362,2.7230200932901107,1
0.15377916114839338,0.3701110736007493,0.3909431632437248,0.2084972042841494,0.21652392480816096,0.0890750062562836,0.14632185895413471,0.09769565037911059,9.0,13.0,15.0,12.0,10.0,10.0,14.0,10.0,5.379851202197042,14.763048883559767,16.66599260408747,7.274025745362587,6.809003123689244,2.6780270113284357,4.263696599305445,2.907559949070245,1
0.09139792702418513,0.18048283590293232,0.5399373779778067,0.20009127892280235,0.20005146595043605,0.09654886432200678,0.12270860460887685,0.0375236741473153,13.0,13.0,14.0,9.0,11.0,10.0,11.0,9.0,3.5881886292762277,5.938972447696117,17.58424755265749,5.538452704702457,5.83204384711587,3.3620461858992354,4.472563328204341,1.0448437993193638,1
0.08103892486082188,0.3662838329137701,0.37332813632694084,0.1523647585157234,0.16834112992313344,0.0661675244758631,0.1275411775840011,0.04851569446741554,10.0,8.0,16.0,10.0,11.0,13.0,10.0,8.0,2.993660557625814,11.327694319583987,18.433359293128735,6.3677315102487135,6.826102787721034,2.821520296469824,3.3330411739631236,1.2036614948368445,1
0.05525374646449817,0.23062022858235554,0.2517588238434164,0.14669142723459347,0.13726339975978427,0.07951399543409045,0.07027984948092013,0.09426757953498786,15.0,12.0,13.0,12.0,16.0,10.0,14.0,11.0,2.1357520816062583,9.624002822099552,8.61864430833077,5.880071658294412,5.741495673867914,3.32928939145244,2.9771780340426792,3.5660554901653496,1
0.10682040083205539,0.40084660326342875,0.31778740843982706,0.10107156523076874,0.09985639788433319,0.0662041575547252,0.1078940686085108,0.09325791208903202,14.0,13.0,15.0,15.0,13.0,13.0,13.0,12.0,4.474121514226301,15.930042586774396,13.066917362863789,4.377068885102648,3.985800088347974,3.071152929691772,4.243566251741749,3.5188668655387914,1
0.12061725142860427,0.5187983832505878,0.24810254969414777,0.16277484451466512,0.13365388462997146,0.06825952630994093,0.08444603681365827,0.1081132052620659,15.0,16.0,14.0,15.0,14.0,16.0,15.0,9.0,4.565003852080463,21.039785512422974,9.797328972606516,7.437998373329554,5.915631279910104,3.3019992865926846,3.7334908033756884,3.6805407839854234,1
0.09254102366990077,0.4042132499032497,0.3038589082793669,0.25789942087998774,0.20448941613673663,0.07337738589722036,0.10472716109035178,0.08769020007929862,19.0,17.0,16.0,16.0,14.0,17.0,14.0,12.0,4.769739184364146,16.840564835209292,13.491121796803682,10.54498410834479,7.925526711179834,3.6349072188480465,3.1843306545256684,3.3388150494852993,1
0.09196650094043214,0.3994651262004844,0.5350531328510127,0.17017596524000736,0.22965069424446194,0.07251584402261946,0.10222561063777955,0.0775771988497115,11.0,12.0,12.0,10.0,9.0,18.0,11.0,9.0,3.451881517015148,15.573832195995172,17.959549956867978,4.739211568727361,6.973014142986944,3.5009371267430627,3.445841249041078,2.384518918167049,1
0.09950116786230093,0.21362564557367011,0.44252024758273817,0.21691574632098243,0.18381604052932507,0.07016491086688273,0.0891029061779642,0.07217222809410483,8.0,15.0,12.0,10.0,8.0,12.0,14.0,11.0,2.8965738166925705,7.431178578474813,16.535185353842405,7.352436947109668,5.889727412018431,2.8733487707362344,3.50297970552107,2.5039020742420846,1
0.0649323273189373,0.31552836055971595,0.35249104912811813,0.167675213421854,0.1214492961015125,0.17515633393877317,0.08386203768995944,0.0761032951364696,15.0,10.0,12.0,9.0,17.0,12.0,12.0,14.0,2.5982058336679508,12.510870784545654,12.685363187258238,6.508249069003481,5.1604618768104915,6.130596404712589,2.9572350093545268,3.0295855625831223,1
0.3038121749330284,1.1562842177106807,0.8784534831687871,0.32648000728131815,0.45621479097344225,0.23371739884830675,0.21983488220828892,0.15449683419075033,26.0,28.0,34.0,25.0,21.0,24.0,24.0,26.0,16.576278846204954,64.46779570797844,56.87824725439571,21.16781094374662,24.34943156791483,11.231610635149641,10.136524110847462,9.720953453204213,0
0.4026144096481786,0.9875302438114524,1.3720220613318004,0.775322149024751,0.7436075679184971,1.8476398042793276,2.049701519290711,0.7828391191939347,23.0,24.0,21.0,24.0,28.0,24.0,23.0,23.0,27.228674331160658,60.82221686180727,77.12721897350217,43.768413657071186,38.50626034618078,97.81675017846183,121.7747079200894,42.768258313936954,0
0.12743934792169184,0.2537013273968731,0.23979604320327363,0.3282050460272429,0.24452123368252396,0.41844871411354184,0.7845124455989605,0.24767228915498982,12.0,13.0,13.0,15.0,10.0,13.0,14.0,9.0,4.843242758700392,11.71607951041675,9.2714490816145,13.993938966486242,7.52911620533397,16.888023252464638,33.183516766902045,8.694937350046393,2
0.16702193868710052,0.3775136629818676,0.4801403116068603,0.4297380717326469,0.24823721901388623,0.9793880247992887,0.6505729094701036,0.36514003579514553,13.0,13.0,10.0,17.0,15.0,12.0,11.0,13.0,8.152980427928982,16.058183999414933,19.022172821147198,19.22005787068918,10.599576999312161,42.5159268159846,24.518837941505616,17.46044722011776,2
0.14019435049109233,0.2044270401170653,0.4098281451351972,0.17976050476733949,0.2907980591113293,0.3590957797342353,0.3618260877403722,0.28157641690745927,12.0,14.0,15.0,15.0,13.0,9.0,15.0,15.0,5.99907950410714,9.335592278531603,19.273357776111425,8.789945204580333,13.676766571975897,13.621232436439675,16.88582005081054,10.689724409471841,2
0.24526972921439819,0.4240921845921453,0.4631365696722591,0.22127594199787368,0.2188143744852343,0.6389494726720055,0.614331022269927,0.40813776632528675,10.0,11.0,13.0,12.0,10.0,11.0,12.0,12.0,8.500861671779607,15.32057988294949,18.338292983176423,8.902261369566055,7.796694829680303,26.76677286530392,22.648986725792216,15.925057332661549,2
0.12204715179428563,0.3792015127255266,0.29386802105814225,0.2393968116182835,0.2204015506652312,0.795936079271012,1.079547215398297,0.3155525387559597,12.0,14.0,13.0,12.0,13.0,14.0,10.0,10.0,4.612940344502425,14.150234026607256,10.172610629098829,9.355469320236937,7.067042215069665,38.542986791202345,45.03687831834171,11.943258760651515,2
0.14905271639269574,0.41642783450889564,0.4578818334573487,0.15888199380978468,0.14065075048521278,0.570776306411215,0.5486763997495012,0.2049440293591033,14.0,14.0,10.0,11.0,14.0,11.0,14.0,10.0,6.39084296803754,16.422014659539983,12.533891754135158,5.82093995036374,5.874701819463529,20.32897933100624,22.068512851341367,6.817321327519424,2
0.4405004940209479,0.6115009184751562,0.6444680605556244,0.2890795251035891,0.16371721845850196,0.7727339349155219,0.6738413390151473,0.7614107302437185,10.0,10.0,11.0,13.0,10.0,10.0,16.0,14.0,17.415050274257755,25.730850937264492,23.63307619459712,9.730618568540548,5.966065096087277,28.239200658226324,28.106624474438885,26.33455553830922,2
0.148780153147713,0.5079077051261278,0.6531185993587986,0.1705305416358262,0.18251033664792324,0.7464327542196864,0.8903521044957894,0.46251858905643495,13.0,11.0,13.0,15.0,16.0,13.0,13.0,13.0,5.585624212898612,19.383806147548146,26.69063027814636,7.444186866702168,7.407967011205517,31.41906953946927,33.56413187374587,15.174387376605702,2
0.1829126847949781,0.5064168384999655,0.38007016069838956,0.1817256590109937,0.23840631885521169,0.6763167722027411,0.7406296022323663,0.5347659442788091,12.0,11.0,12.0,14.0,12.0,13.0,11.0,10.0,6.283067724123552,14.401873503936914,16.803007685994743,7.05237686054456,8.707431975335357,23.123876037855034,26.04565508801713,18.228767935104692,2
